etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Afterpay Ltd.,"2,584","1,27,013",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,AMP Ltd.,"77,180","81,087",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Ampol Ltd.,"10,608","1,99,926",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,APA Group,"5,440","42,914",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Aristocrat Leisure Ltd.,"6,800","1,27,670",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,ASX Ltd.,"1,360","80,611",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Australia & New Zealand Banking Group Ltd.,"25,160","3,24,061",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Brambles Ltd.,"19,584","1,51,402",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Cochlear Ltd.,408,"55,658",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Coles Group Ltd.,"10,200","1,32,912",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Commonwealth Bank of Australia,"17,760","9,06,845",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Computershare Ltd.,"9,112","87,761",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Crown Resorts Ltd.,"10,200","65,469",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,CSL Ltd.,"4,216","8,16,649",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Dexus,"17,612","1,07,485",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Evolution Mining Ltd.,"15,708","66,463",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Fortescue Metals Group Ltd.,"32,082","4,00,563",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Goodman Group,"19,040","2,31,171",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,GPT Group (The),"21,828","60,737",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Insurance Australia Group Ltd.,"35,564","1,29,819",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,James Hardie Industries PLC,"5,576","1,15,846",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Lendlease Corp. Ltd.,"10,268","83,578",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Macquarie Group Ltd.,"4,284","3,79,395",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Magellan Financial Group Ltd.,"1,360","59,651",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Medibank Pvt Ltd.,"19,856","40,156",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Mirvac Group,"65,552","98,252",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,National Australia Bank Ltd.,"22,304","2,82,477",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Newcrest Mining Ltd.,"7,820","1,97,294",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Northern Star Resources Ltd.,"9,112","1,01,026",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,QBE Insurance Group Ltd.,"13,940","99,071",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/20,Australia — 1.8%,Ramsay Health Care Ltd.,"1,020","45,338",,
