year_a,year_b,ETF_TICKER,holding_name,ticker,w_a,w_b,delta_weight_pct
2017,2025,CRBN,nvidia,NVDA,0.233254,5.16,4.9267460000000005
2017,2025,CRBN,microsoft,MSFT,1.286517,4.47,3.183483
2017,2025,CRBN,apple,AAPL,1.856426,3.64,1.7835740000000002
2017,2025,CRBN,amazon com,AMZN,0.951171,2.42,1.468829
2017,2025,CRBN,broadcom,AVGO,0.255444,1.6,1.344556
2017,2025,CRBN,tesla,TSLA,0.111663,1.1,0.9883370000000001
2017,2025,CRBN,taiwan semiconductor manufacturing,2330,0.387194,1.18,0.7928059999999999
2017,2025,CRBN,oneok,OKE,0.118197,0.54,0.42180300000000004
2017,2025,CRBN,netflix,NFLX,0.19473,0.61,0.41527000000000003
2017,2025,CRBN,advanced micro devices,AMD,0.025469,0.35,0.32453099999999996
2017,2025,CRBN,halliburton,HAL,0.124914,0.38,0.25508600000000003
2017,2025,CRBN,ametek,AME,0.051466,0.29,0.23853399999999997
2017,2025,CRBN,jpmorgan chase and,JPM,0.788021,1.01,0.22197900000000004
2017,2025,CRBN,united rentals,URI,0.03242,0.23,0.19758
2017,2025,CRBN,costco wholesale,COST,0.195834,0.39,0.194166
2017,2025,CRBN,abbvie,ABBV,0.260385,0.44,0.17961500000000002
2017,2025,CRBN,asml holding,ASML,0.150979,0.32,0.169021
2017,2025,CRBN,ingersoll rand,IR,0.07185,0.24,0.16815
2017,2025,CRBN,intuit,INTU,0.082266,0.25,0.167734
2017,2025,CRBN,arista networks,ANET,0.013562,0.18,0.166438
2017,2025,CRBN,servicenow,NOW,0.048161,0.2,0.151839
2017,2025,CRBN,automatic data processing,ADP,0.138268,0.29,0.15173199999999998
2017,2025,CRBN,wheaton precious metals,WPM,0.064274,0.21,0.145726
2017,2025,CRBN,intuitive surgical,ISRG,0.102281,0.24,0.13771899999999998
2017,2025,CRBN,ferrari,RACE,0.022903,0.16,0.137097
2017,2025,CRBN,boston scientific,BSX,0.103501,0.24,0.13649899999999998
2017,2025,CRBN,motorola solutions,MSI,0.024713,0.16,0.135287
2017,2025,CRBN,freeport mcmoran,FCX,0.049938,0.18,0.13006199999999998
2017,2025,CRBN,oracle,ORCL,0.390079,0.52,0.129921
2017,2025,CRBN,mercadolibre,MELI,0.026201,0.15,0.12379899999999999
2017,2025,CRBN,transdigm,TDG,0.056387,0.18,0.123613
2017,2025,CRBN,hermes international,RMS,0.029245,0.15,0.120755
2017,2025,CRBN,idex,IEX,0.033878,0.15,0.116122
2017,2025,CRBN,ashtead,AHT,0.038239,0.15,0.111761
2017,2025,CRBN,aercap,AER,0.032115,0.14,0.10788500000000001
2017,2025,CRBN,micron technology,MU,0.06546,0.17,0.10454000000000001
2017,2025,CRBN,garmin,GRMN,0.015502,0.12,0.104498
2017,2025,CRBN,orix,8591,0.0576,0.16,0.1024
2017,2025,CRBN,cintas,CTAS,0.044101,0.14,0.09589900000000001
2017,2025,CRBN,roper technologies,ROP,0.080246,0.17,0.08975400000000001
2017,2025,CRBN,astrazeneca,AZN,0.190923,0.28,0.08907700000000002
2017,2025,CRBN,cme,CME,0.111392,0.2,0.088608
2017,2025,CRBN,palo alto networks,PANW,0.03352,0.12,0.08648
2017,2025,CRBN,thomson reuters,TRI,0.026546,0.11,0.083454
2017,2025,CRBN,analog devices,ADI,0.089001,0.17,0.08099900000000002
2017,2025,CRBN,fiserv,FI,0.072375,0.15,0.077625
2017,2025,CRBN,fastenal,FAST,0.042929,0.12,0.077071
2017,2025,CRBN,legrand,LR,0.0638,0.14,0.07620000000000002
2017,2025,CRBN,marvell technology,MRVL,0.02403,0.1,0.07597000000000001
2017,2025,CRBN,idexx laboratories,IDXX,0.036292,0.11,0.073708
2017,2025,CRBN,tokio marine,8766,0.076377,0.15,0.073623
2017,2025,CRBN,hca healthcare,HCA,0.04233,0.11,0.06767000000000001
2017,2025,CRBN,amadeus it,AMS,0.073601,0.14,0.06639900000000001
2017,2025,CRBN,chipotle mexican grill,CMG,0.024983,0.09,0.06501699999999999
2017,2025,CRBN,te connectivity,TEL,0.065726,0.13,0.064274
2017,2025,CRBN,japan post,6178,0.045744,0.11,0.06425600000000001
2017,2025,CRBN,paychex,PAYX,0.046247,0.11,0.063753
2017,2025,CRBN,eaton,ETN,0.116579,0.18,0.06342099999999999
2017,2025,CRBN,hydro one,H,0.098757,0.16,0.061243000000000006
2017,2025,CRBN,terna rete elettrica nazionale,TRN,0.043005,0.1,0.056995000000000004
2017,2025,CRBN,trimble,TRMB,0.023802,0.08,0.056198
2017,2025,CRBN,lam research,LRCX,0.084018,0.14,0.05598200000000002
2017,2025,CRBN,costar,CSGP,0.015019,0.07,0.05498100000000001
2017,2025,CRBN,unicredit,UCG,0.115487,0.17,0.054513000000000006
2017,2025,CRBN,japan post bank,7182,0.046632,0.1,0.053368000000000006
2017,2025,CRBN,aflac,AFL,0.086937,0.14,0.05306300000000001
2017,2025,CRBN,cathay financial holding,2882,0.088811,0.14,0.05118900000000001
2017,2025,CRBN,zurich insurance,ZURN,0.111025,0.16,0.048975000000000005
2017,2025,CRBN,nn,NN,0.042602,0.09,0.047397999999999996
2017,2025,CRBN,sk hynix,660,0.063222,0.11,0.046778
2017,2025,CRBN,danaher,DHR,0.133251,0.18,0.046748999999999985
2017,2025,CRBN,fortinet,FTNT,0.014753,0.06,0.045246999999999996
2017,2025,CRBN,s and p global,SPGI,0.094878,0.14,0.04512200000000001
2017,2025,CRBN,genting singapore,G13,0.024953,0.07,0.045047000000000004
2017,2025,CRBN,intercontinental exchange,ICE,0.105447,0.15,0.044552999999999995
2017,2025,CRBN,northern trust,NTRS,0.055648,0.1,0.044352
2017,2025,CRBN,zoetis,ZTS,0.065882,0.11,0.044118000000000004
2017,2025,CRBN,arch capital,ACGL,0.015904,0.06,0.044095999999999996
2017,2025,CRBN,ubs,UBSG,0.166916,0.21,0.04308399999999998
2017,2025,CRBN,church and dwight,CHD,0.02714,0.07,0.04286000000000001
2017,2025,CRBN,welltower,WELL,0.077337,0.12,0.04266299999999999
2017,2025,CRBN,quest diagnostics,DGX,0.02755,0.07,0.04245
2017,2025,CRBN,aon,AON,0.06778,0.11,0.042219999999999994
2017,2025,CRBN,mitsubishi estate,8802,0.032985,0.07,0.037015000000000006
2017,2025,CRBN,banco do brasil,BBAS3,0.033372,0.07,0.03662800000000001
2017,2025,CRBN,netapp,NTAP,0.033922,0.07,0.036078000000000006
2017,2025,CRBN,csx,CSX,0.084265,0.12,0.03573499999999999
2017,2025,CRBN,tractor supply,TSCO,0.024471,0.06,0.035529
2017,2025,CRBN,american express,AXP,0.174982,0.21,0.035017999999999994
2017,2025,CRBN,vulcan materials,VMC,0.035791,0.07,0.034209
2017,2025,CRBN,japan tobacco,2914,0.126085,0.16,0.033915
2017,2025,CRBN,franco nevada,FNV,0.076117,0.11,0.033882999999999996
2017,2025,CRBN,csl,CSL,0.096864,0.13,0.033136
2017,2025,CRBN,global payments,GPN,0.037721,0.07,0.03227900000000001
2017,2025,CRBN,commerzbank,CBK,0.058386,0.09,0.031613999999999996
2017,2025,CRBN,manulife financial,MFC,0.098496,0.13,0.031504000000000004
2017,2025,CRBN,auckland international airport,AIA,0.018772,0.05,0.031228000000000002
2017,2025,CRBN,vertex pharmaceuticals,VRTX,0.099301,0.13,0.030699000000000004
2017,2025,CRBN,sony,6758,0.149302,0.18,0.030698000000000003
2017,2025,CRBN,aristocrat leisure,ALL,0.029372,0.06,0.030628
2017,2025,CRBN,barwa real estate,BRES,0.009682,0.04,0.030318
2017,2025,CRBN,mitsubishi ufj financial,8306,0.230201,0.26,0.02979900000000002
2017,2025,CRBN,brambles,BXB,0.040342,0.07,0.029658000000000004
2017,2025,CRBN,akamai technologies,AKAM,0.020555,0.05,0.029445000000000002
2017,2025,CRBN,agnico eagle mines,AEM,0.060891,0.09,0.029108999999999996
2017,2025,CRBN,relx,REL,0.132052,0.16,0.027948
2017,2025,CRBN,scentre,SCG,0.052477,0.08,0.027523
2017,2025,CRBN,fortive,FTV,0.063517,0.09,0.026482999999999993
2017,2025,CRBN,snap on,SNA,0.033619,0.06,0.026380999999999995
2017,2025,CRBN,monster beverage,MNST,0.064213,0.09,0.02578699999999999
2017,2025,CRBN,ageas,AGS,0.034246,0.06,0.025754
2017,2025,CRBN,bce,BCE,0.015304,0.04,0.024696000000000003
2017,2025,CRBN,thermo fisher scientific,TMO,0.175403,0.2,0.024597000000000008
2017,2025,CRBN,fubon financial holding,2881,0.05644,0.08,0.023560000000000005
2017,2025,CRBN,sonic healthcare,SHL,0.016489,0.04,0.023511
2017,2025,CRBN,nomura,8604,0.097198,0.12,0.02280199999999999
2017,2025,CRBN,wolters kluwer,WKL,0.037503,0.06,0.022496999999999996
2017,2025,CRBN,edison international,EIX,0.108643,0.13,0.021357
2017,2025,CRBN,united utilities,UU.,0.119096,0.14,0.02090400000000002
2017,2025,CRBN,daiichi sankyo,4568,0.039595,0.06,0.020405
2017,2025,CRBN,autodesk,ADSK,0.060387,0.08,0.019613
2017,2025,CRBN,seagate technology,STX,0.020959,0.04,0.019041000000000002
2017,2025,CRBN,lululemon athletica,LULU,0.021278,0.04,0.018722000000000003
2017,2025,CRBN,emerson electric,EMR,0.114801,0.13,0.015199000000000004
2017,2025,CRBN,southern copper,SCCO,0.14581,0.16,0.014190000000000008
2017,2025,CRBN,qualcomm,QCOM,0.205841,0.22,0.014159000000000005
2017,2025,CRBN,leidos,LDOS,0.016297,0.03,0.013703
2017,2025,CRBN,naver,35420,0.046868,0.06,0.013131999999999998
2017,2025,CRBN,next,NXT,0.01703,0.03,0.012969999999999999
2017,2025,CRBN,dollar tree,DLTR,0.047146,0.06,0.012853999999999997
2017,2025,CRBN,norfolk southern,NSC,0.057272,0.07,0.012728000000000003
2017,2025,CRBN,deutsche boerse,DB1,0.047705,0.06,0.012295
2017,2025,CRBN,kb financial,105560,0.047805,0.06,0.012194999999999998
2017,2025,CRBN,microchip technology,MCHP,0.047989,0.06,0.012011
2017,2025,CRBN,hana financial,86790,0.048025,0.06,0.011975
2017,2025,CRBN,dexcom,DXCM,0.018153,0.03,0.011847
2017,2025,CRBN,celltrion,68270,0.020158,0.03,0.009842
2017,2025,CRBN,ebay,EBAY,0.092181,0.1,0.007819000000000007
2017,2025,CRBN,union pacific,UNP,0.192676,0.2,0.007324000000000025
2017,2025,CRBN,ww grainger,GWW,0.033324,0.04,0.006676000000000001
2017,2025,CRBN,chubb,CB,0.183607,0.19,0.00639300000000001
2017,2025,CRBN,ms and ad insurance,8725,0.063667,0.07,0.006333000000000005
2017,2025,CRBN,telstra,TLS,0.044722,0.05,0.005278000000000005
2017,2025,CRBN,synchrony financial,SYF,0.065833,0.07,0.004167000000000004
2017,2025,CRBN,whitbread,WTB,0.035946,0.04,0.004054000000000002
2017,2025,CRBN,barclays,BARC,0.126373,0.13,0.0036269999999999913
2017,2025,CRBN,american water works,AWK,0.216601,0.22,0.003399000000000013
2017,2025,CRBN,pentair,PNR,0.036669,0.04,0.0033310000000000006
2017,2025,CRBN,london stock exchange,LSEG,0.046683,0.05,0.0033170000000000005
2017,2025,CRBN,davita,DVA,0.02707,0.03,0.0029299999999999986
2017,2025,CRBN,shinhan financial,55550,0.047637,0.05,0.002363000000000004
2017,2025,CRBN,aspen pharmacare,APN,0.027771,0.03,0.0022289999999999983
2017,2025,CRBN,capital one financial,COF,0.137788,0.14,0.0022120000000000195
2017,2025,CRBN,iron mountain,IRM,0.027799,0.03,0.002200999999999998
2017,2025,CRBN,international business machines,IBM,0.318043,0.32,0.0019569999999999865
2017,2025,CRBN,edenred,EDEN,0.028057,0.03,0.0019430000000000003
2017,2025,CRBN,omnicom,OMC,0.040057,0.04,-5.7000000000001494e-05
2017,2025,CRBN,willis towers watson,WTW,0.040574,0.04,-0.0005739999999999981
2017,2025,CRBN,intesa sanpaolo,ISP,0.131429,0.13,-0.0014289999999999858
2017,2025,CRBN,mitsui fudosan,8801,0.041675,0.04,-0.001674999999999996
2017,2025,CRBN,severn trent,SVT,0.101942,0.1,-0.0019419999999999993
2017,2025,CRBN,japan exchange,8697,0.032574,0.03,-0.002574
2017,2025,CRBN,suncorp,SUN,0.03275,0.03,-0.0027500000000000024
2017,2025,CRBN,british american tobacco,BATS,0.313864,0.31,-0.0038639999999999786
2017,2025,CRBN,check point software technologies,CHKP,0.044203,0.04,-0.004202999999999998
2017,2025,CRBN,ucb,UCB,0.034285,0.03,-0.004285000000000004
2017,2025,CRBN,altria,MO,0.344682,0.34,-0.004681999999999964
2017,2025,CRBN,koninklijke kpn,KPN,0.034917,0.03,-0.004916999999999998
2017,2025,CRBN,auto trader,AUTO,0.015308,0.01,-0.005308
2017,2025,CRBN,pearson,PSON,0.025513,0.02,-0.0055130000000000005
2017,2025,CRBN,gecina,GFC,0.035533,0.03,-0.005533000000000003
2017,2025,CRBN,bureau veritas,BVI,0.015665,0.01,-0.005664999999999998
2017,2025,CRBN,united therapeutics,UTHR,0.01633,0.01,-0.0063300000000000006
2017,2025,CRBN,hongkong land,H78,0.027326,0.02,-0.007325999999999999
2017,2025,CRBN,experian,EXPN,0.067501,0.06,-0.007501000000000008
2017,2025,CRBN,state street,STT,0.097772,0.09,-0.007772000000000001
2017,2025,CRBN,rollins,ROL,0.01814,0.01,-0.00814
2017,2025,CRBN,mizuho financial,8411,0.138864,0.13,-0.008863999999999983
2017,2025,CRBN,agilent technologies,A,0.048884,0.04,-0.008883999999999996
2017,2025,CRBN,infineon technologies,IFX,0.0701,0.06,-0.010099999999999998
2017,2025,CRBN,las vegas sands,LVS,0.07052,0.06,-0.010520000000000002
2017,2025,CRBN,stryker,SYK,0.141648,0.13,-0.011647999999999992
2017,2025,CRBN,firstrand,FSR,0.052418,0.04,-0.012417999999999998
2017,2025,CRBN,mtr,66,0.052516,0.04,-0.012516
2017,2025,CRBN,electronic arts,EA,0.093324,0.08,-0.013324000000000003
2017,2025,CRBN,croda international,CRDA,0.053638,0.04,-0.013637999999999997
2017,2025,CRBN,equifax,EFX,0.073988,0.06,-0.013988
2017,2025,CRBN,rakuten,4755,0.04433,0.03,-0.014330000000000002
2017,2025,CRBN,resmed,RMD,0.025221,0.01,-0.015221
2017,2025,CRBN,resona,8308,0.046731,0.03,-0.016731000000000003
2017,2025,CRBN,morgan stanley,MS,0.196837,0.18,-0.01683700000000002
2017,2025,CRBN,ctbc financial holding,2891,0.037147,0.02,-0.017147
2017,2025,CRBN,concordia financial,7186,0.027466,0.01,-0.017466000000000002
2017,2025,CRBN,colgate palmolive,CL,0.148231,0.13,-0.018230999999999997
2017,2025,CRBN,fresenius se and kgaa,FRE,0.088745,0.07,-0.018744999999999998
2017,2025,CRBN,align technology,ALGN,0.030383,0.01,-0.020383
2017,2025,CRBN,sompo,8630,0.071231,0.05,-0.021231
2017,2025,CRBN,waters,WAT,0.031512,0.01,-0.021511999999999996
2017,2025,CRBN,intertek,ITRK,0.021634,0.0,-0.021634
2017,2025,CRBN,united overseas bank,U11,0.032115,0.01,-0.022114999999999996
2017,2025,CRBN,nxp semiconductors,NXPI,0.082186,0.06,-0.022185999999999997
2017,2025,CRBN,hoya,7741,0.102374,0.08,-0.022374000000000005
2017,2025,CRBN,dai ichi life,8750,0.062845,0.04,-0.022844999999999997
2017,2025,CRBN,tencent,700,0.583246,0.56,-0.02324599999999999
2017,2025,CRBN,m and t bank,MTB,0.053356,0.03,-0.023356000000000002
2017,2025,CRBN,aeroports de paris,ADP,0.073542,0.05,-0.023541999999999993
2017,2025,CRBN,sands china,1928,0.033731,0.01,-0.023730999999999995
2017,2025,CRBN,b3 brasil bolsa balcao,B3SA3,0.023826,0.0,-0.023826
2017,2025,CRBN,banco de sabadell,SAB,0.044487,0.02,-0.024487
2017,2025,CRBN,cincinnati financial,CINF,0.024907,0.0,-0.024907
2017,2025,CRBN,publicis groupe,PUB,0.045177,0.02,-0.025177
2017,2025,CRBN,yuanta financial holding,2885,0.046752,0.02,-0.026752
2017,2025,CRBN,edwards lifesciences,EW,0.066965,0.04,-0.026964999999999996
2017,2025,CRBN,bnp paribas,BNP,0.228944,0.2,-0.028943999999999998
2017,2025,CRBN,t rowe price,TROW,0.049596,0.02,-0.029596
2017,2025,CRBN,mid america apartment communities,MAA,0.030096,0.0,-0.030096
2017,2025,CRBN,sun life financial,SLF,0.040956,0.01,-0.030955999999999997
2017,2025,CRBN,vonovia se,VNA,0.051364,0.02,-0.031364
2017,2025,CRBN,erste bank,EBS,0.041371,0.01,-0.031370999999999996
2017,2025,CRBN,axa,CS,0.193548,0.16,-0.033547999999999994
2017,2025,CRBN,mtn,MTN,0.043729,0.01,-0.033728999999999995
2017,2025,CRBN,gilead sciences,GILD,0.244694,0.21,-0.034694
2017,2025,CRBN,credit agricole,ACA,0.085569,0.05,-0.035569
2017,2025,CRBN,takeda pharmaceutical,4502,0.095895,0.06,-0.035894999999999996
2017,2025,CRBN,dollar general,DG,0.055988,0.02,-0.035988000000000006
2017,2025,CRBN,antofagasta,ANTO,0.126665,0.09,-0.036665
2017,2025,CRBN,regeneron pharmaceuticals,REGN,0.107185,0.07,-0.037184999999999996
2017,2025,CRBN,ross stores,ROST,0.05729,0.02,-0.037290000000000004
2017,2025,CRBN,societe generale,GLE,0.138121,0.1,-0.03812099999999999
2017,2025,CRBN,cisco systems,CSCO,0.39884,0.36,-0.038839999999999986
2017,2025,CRBN,teva pharmaceutical industries adr,TEVA,0.068969,0.03,-0.038969000000000004
2017,2025,CRBN,banco bilbao vizcaya argentaria,BBVA,0.169507,0.13,-0.03950699999999999
2017,2025,CRBN,western digital,WDC,0.061861,0.02,-0.041860999999999995
2017,2025,CRBN,starbucks,SBUX,0.193206,0.15,-0.043205999999999994
2017,2025,CRBN,kt and g,33780,0.053675,0.01,-0.043675
2017,2025,CRBN,principal financial,PFG,0.054574,0.01,-0.044573999999999996
2017,2025,CRBN,dbs,D05,0.057885,0.01,-0.047885
2017,2025,CRBN,philip morris international,PM,0.479224,0.43,-0.04922399999999999
2017,2025,CRBN,banco santander,SAN,0.280036,0.23,-0.050036
2017,2025,CRBN,singapore telecommunications,Z74,0.100977,0.05,-0.050976999999999995
2017,2025,CRBN,chunghwa telecom,2412,0.061373,0.01,-0.051372999999999995
2017,2025,CRBN,standard chartered,STAN,0.10262,0.05,-0.05262
2017,2025,CRBN,legal and general,LGEN,0.064289,0.01,-0.054289
2017,2025,CRBN,hewlett packard enterprise,HPE,0.074443,0.02,-0.05444299999999999
2017,2025,CRBN,sumitomo mitsui trust,8309,0.06666,0.01,-0.056659999999999995
2017,2025,CRBN,rockwell automation,ROK,0.086953,0.03,-0.056953000000000004
2017,2025,CRBN,amgen,AMGN,0.307549,0.25,-0.05754900000000002
2017,2025,CRBN,lloyds banking,LLOY,0.153249,0.09,-0.063249
2017,2025,CRBN,metlife,MET,0.153888,0.09,-0.063888
2017,2025,CRBN,canadian national railway,CNR,0.124527,0.06,-0.064527
2017,2025,CRBN,illumina,ILMN,0.066331,0.0,-0.066331
2017,2025,CRBN,bristol myers squibb,BMY,0.238807,0.17,-0.06880699999999998
2017,2025,CRBN,paypal,PYPL,0.16063,0.09,-0.07063
2017,2025,CRBN,shin etsu chemical,4063,0.166238,0.09,-0.076238
2017,2025,CRBN,pernod ricard,RI,0.097952,0.02,-0.077952
2017,2025,CRBN,humana,HUM,0.088212,0.01,-0.078212
2017,2025,CRBN,aia,1299,0.229093,0.15,-0.079093
2017,2025,CRBN,kddi,9433,0.14404,0.06,-0.08404
2017,2025,CRBN,eversource energy,ES,0.164566,0.08,-0.08456599999999999
2017,2025,CRBN,bt,BT.A,0.104978,0.02,-0.084978
2017,2025,CRBN,ecolab,ECL,0.227265,0.14,-0.08726499999999998
2017,2025,CRBN,american international,AIG,0.197397,0.11,-0.08739699999999999
2017,2025,CRBN,abbott laboratories,ABT,0.208736,0.12,-0.08873600000000001
2017,2025,CRBN,imperial brands,IMB,0.130034,0.04,-0.090034
2017,2025,CRBN,cheniere energy,LNG,0.110044,0.02,-0.090044
2017,2025,CRBN,national australia bank,NAB,0.152928,0.06,-0.09292800000000001
2017,2025,CRBN,westpac banking,WBC,0.203647,0.11,-0.093647
2017,2025,CRBN,compass,CPG,0.105761,0.01,-0.095761
2017,2025,CRBN,secom,9735,0.136098,0.04,-0.09609799999999999
2017,2025,CRBN,galaxy entertainment,27,0.112476,0.01,-0.10247600000000001
2017,2025,CRBN,biogen,BIIB,0.147321,0.04,-0.107321
2017,2025,CRBN,cigna,CI,0.119827,0.01,-0.10982700000000001
2017,2025,CRBN,prudential,PRU,0.161565,0.04,-0.12156499999999998
2017,2025,CRBN,pg and e,PCG,0.134052,0.01,-0.12405200000000001
2017,2025,CRBN,unilever,ULVR,0.18839,0.06,-0.12839
2017,2025,CRBN,east japan railway,9020,0.170184,0.04,-0.130184
2017,2025,CRBN,diageo,DGE,0.222862,0.09,-0.132862
2017,2025,CRBN,telefonica,TEF,0.155635,0.02,-0.135635
2017,2025,CRBN,merck and,MRK,0.438712,0.3,-0.138712
2017,2025,CRBN,prudential financial,PRU,0.160464,0.02,-0.140464
2017,2025,CRBN,naspers class n,NPN,0.256332,0.11,-0.14633200000000002
2017,2025,CRBN,vodafone,VOD,0.20786,0.06,-0.14786
2017,2025,CRBN,ing groep,INGA,0.179548,0.03,-0.14954800000000001
2017,2025,CRBN,glaxosmithkline,GSK,0.239786,0.09,-0.149786
2017,2025,CRBN,reckitt benckiser,RKT,0.178272,0.02,-0.15827200000000002
2017,2025,CRBN,sanofi,SAN,0.280113,0.12,-0.160113
2017,2025,CRBN,unitedhealth,UNH,0.463495,0.28,-0.18349499999999996
2017,2025,CRBN,anheuser busch inbev,ABI,0.231148,0.04,-0.19114799999999998
2017,2025,CRBN,verizon communications,VZ,0.48277,0.29,-0.19277
2017,2025,CRBN,hsbc,HSBA,0.497908,0.28,-0.217908
2017,2025,CRBN,johnson and johnson,JNJ,0.868083,0.65,-0.21808300000000003
2017,2025,CRBN,citigroup,C,0.498701,0.27,-0.228701
2017,2025,CRBN,cvs health,CVS,0.249782,0.01,-0.239782
2017,2025,CRBN,pfizer,PFE,0.497039,0.23,-0.267039
2017,2025,CRBN,medtronic,MDT,0.312752,0.04,-0.272752
2017,2025,CRBN,schlumberger,SLB,0.355215,0.06,-0.295215
2017,2025,CRBN,pepsico,PEP,0.415254,0.1,-0.31525400000000003
2017,2025,CRBN,intel,INTC,0.434354,0.09,-0.34435400000000005
2017,2025,CRBN,samsung electronics,5930,0.522535,0.09,-0.432535
2017,2025,CRBN,at and t,T,1.179072,0.64,-0.5390719999999999
2018,2025,CRBN,nvidia,NVDA,0.330133,5.16,4.829867
2018,2025,CRBN,microsoft,MSFT,1.703758,4.47,2.7662419999999996
2018,2025,CRBN,apple,AAPL,2.068508,3.64,1.571492
2018,2025,CRBN,broadcom,AVGO,0.216776,1.6,1.383224
2018,2025,CRBN,amazon com,AMZN,1.617597,2.42,0.802403
2018,2025,CRBN,taiwan semiconductor manufacturing,2330,0.406273,1.18,0.7737269999999999
2018,2025,CRBN,netflix,NFLX,0.346913,0.61,0.26308699999999996
2018,2025,CRBN,ametek,AME,0.052447,0.29,0.237553
2018,2025,CRBN,walmart,WMT,0.28422,0.52,0.23578000000000005
2018,2025,CRBN,jpmorgan chase and,JPM,0.80203,1.01,0.20797
2018,2025,CRBN,visa,V,0.523608,0.73,0.20639200000000002
2018,2025,CRBN,amphenol,APH,0.025215,0.23,0.204785
2018,2025,CRBN,halliburton,HAL,0.189452,0.38,0.190548
2018,2025,CRBN,oracle,ORCL,0.33187,0.52,0.18813000000000002
2018,2025,CRBN,united rentals,URI,0.042632,0.23,0.187368
2018,2025,CRBN,ingersoll rand,IR,0.063088,0.24,0.17691199999999999
2018,2025,CRBN,mastercard,MA,0.405844,0.57,0.16415599999999997
2018,2025,CRBN,arista networks,ANET,0.025859,0.18,0.154141
2018,2025,CRBN,motorola solutions,MSI,0.022487,0.16,0.137513
2018,2025,CRBN,transdigm,TDG,0.050632,0.18,0.12936799999999998
2018,2025,CRBN,automatic data processing,ADP,0.161526,0.29,0.12847399999999998
2018,2025,CRBN,costco wholesale,COST,0.261703,0.39,0.128297
2018,2025,CRBN,wheaton precious metals,WPM,0.083274,0.21,0.126726
2018,2025,CRBN,boston scientific,BSX,0.113853,0.24,0.126147
2018,2025,CRBN,abbvie,ABBV,0.313982,0.44,0.12601800000000002
2018,2025,CRBN,idex,IEX,0.025883,0.15,0.12411699999999999
2018,2025,CRBN,asml holding,ASML,0.199015,0.32,0.12098500000000001
2018,2025,CRBN,mercadolibre,MELI,0.034675,0.15,0.115325
2018,2025,CRBN,philip morris international,PM,0.31852,0.43,0.11147999999999997
2018,2025,CRBN,intuit,INTU,0.141126,0.25,0.108874
2018,2025,CRBN,servicenow,NOW,0.09193,0.2,0.10807000000000001
2018,2025,CRBN,aercap,AER,0.034055,0.14,0.10594500000000001
2018,2025,CRBN,freeport mcmoran,FCX,0.075081,0.18,0.104919
2018,2025,CRBN,cme,CME,0.09654,0.2,0.10346000000000001
2018,2025,CRBN,garmin,GRMN,0.017892,0.12,0.10210799999999999
2018,2025,CRBN,ashtead,AHT,0.049165,0.15,0.100835
2018,2025,CRBN,ferrari,RACE,0.065077,0.16,0.09492300000000001
2018,2025,CRBN,unicredit,UCG,0.076549,0.17,0.093451
2018,2025,CRBN,hermes international,RMS,0.056959,0.15,0.09304099999999998
2018,2025,CRBN,eaton,ETN,0.089707,0.18,0.090293
2018,2025,CRBN,oneok,OKE,0.449925,0.54,0.09007500000000002
2018,2025,CRBN,palo alto networks,PANW,0.033413,0.12,0.086587
2018,2025,CRBN,intuitive surgical,ISRG,0.154163,0.24,0.085837
2018,2025,CRBN,hca healthcare,HCA,0.027218,0.11,0.082782
2018,2025,CRBN,altria,MO,0.260092,0.34,0.07990800000000003
2018,2025,CRBN,veeva systems,VEEV,0.021668,0.1,0.07833200000000001
2018,2025,CRBN,dollarama,DOL,0.041978,0.12,0.078022
2018,2025,CRBN,legrand,LR,0.063196,0.14,0.07680400000000001
2018,2025,CRBN,intercontinental exchange,ICE,0.073491,0.15,0.076509
2018,2025,CRBN,cintas,CTAS,0.065477,0.14,0.07452300000000002
2018,2025,CRBN,commerzbank,CBK,0.015845,0.09,0.074155
2018,2025,CRBN,roper technologies,ROP,0.096671,0.17,0.073329
2018,2025,CRBN,mitsubishi ufj financial,8306,0.186827,0.26,0.07317300000000002
2018,2025,CRBN,fastenal,FAST,0.047013,0.12,0.072987
2018,2025,CRBN,lam research,LRCX,0.067471,0.14,0.07252900000000001
2018,2025,CRBN,tokio marine,8766,0.079809,0.15,0.07019099999999999
2018,2025,CRBN,idexx laboratories,IDXX,0.041278,0.11,0.068722
2018,2025,CRBN,analog devices,ADI,0.102077,0.17,0.06792300000000001
2018,2025,CRBN,zurich insurance,ZURN,0.093367,0.16,0.066633
2018,2025,CRBN,marvell technology,MRVL,0.034118,0.1,0.065882
2018,2025,CRBN,fiserv,FI,0.085229,0.15,0.064771
2018,2025,CRBN,japan tobacco,2914,0.095633,0.16,0.06436700000000001
2018,2025,CRBN,thomson reuters,TRI,0.046116,0.11,0.063884
2018,2025,CRBN,northern trust,NTRS,0.036814,0.1,0.063186
2018,2025,CRBN,chubb,CB,0.127155,0.19,0.06284500000000001
2018,2025,CRBN,terna rete elettrica nazionale,TRN,0.039293,0.1,0.060707000000000004
2018,2025,CRBN,bnp paribas,BNP,0.139416,0.2,0.060584
2018,2025,CRBN,astrazeneca,AZN,0.219641,0.28,0.060359000000000024
2018,2025,CRBN,manulife financial,MFC,0.069738,0.13,0.06026200000000001
2018,2025,CRBN,japan post bank,7182,0.040379,0.1,0.05962100000000001
